"","player_api_id","player_name","noOfTeams","totalMatchPlayed","noOfLeagues","rating","sum_gk"
"9223",246316,"Rory McKenzie",1,82,1,64,60
"9224",277234,"Rory McKeown",1,38,1,60,56
"9225",301241,"Ross Barbour",1,52,1,61,53
"9226",215384,"Ross Barkley",1,87,1,80,51
"9227",278541,"Ross Caldwell",2,5,1,53,43
"9228",200902,"Ross Davidson",1,2,1,51,128
"9229",95352,"Ross Draper",1,127,1,66,114
"9230",121069,"Ross Forbes",2,35,1,68,139
"9231",94332,"Ross Perry",1,8,1,61,49
"9232",32659,"Ross Tokely",2,111,1,67,116
"9233",22978,"Ross Turnbull",2,28,1,74,376
"9234",38880,"Ross Wallace",1,1,1,,
"9235",150053,"Rossetto Michel Simplicio",1,25,1,66,123
"9236",113189,"Rostyn Griffiths",1,17,1,66,130
"9237",27156,"Rouwen Hennings",1,10,1,70,116
"9238",11778,"Roversio",1,26,1,73,128
"9239",23104,"Rowan Vine",2,32,1,70,51
"9240",5687,"Rowin van Zaanen",2,20,1,66,52
"9241",39379,"Roy Beerens",3,176,2,76,134
"9242",26199,"Roy Contout",3,119,2,70,128
"9243",638592,"Roy Gelmi",1,31,1,60,58
"9244",30592,"Roy Makaay",1,24,1,87,124
"9245",32664,"Roy McBain",1,21,1,63,126
"9246",75696,"Roy O'Donovan",2,12,1,65,124
"9247",42714,"Royston Drenthe",3,33,2,77,131
"9248",11754,"Ruben Amorim",2,65,1,77,150
"9249",281323,"Ruben Andrade",1,6,1,68,54
"9250",32761,"Ruben Baraja",1,29,1,82,159
"9251",396526,"Ruben Blanco",1,9,1,70,350
"9252",168390,"Ruben Botta",2,6,1,75,45
